Latitude_Degrees_regrowth,Longitude_Degrees_regrowth,Habitat_Type_regrowth,Turbidity_regrowth,Unnamed: 4,Date_Year_regrowth,Percent_Hard_Coral_Cover_regrowth,Percent_Macroalgal_Cover_regrowth,ClimSST_regrowth,Temperature_Mean_regrowth,Temperature_Minimum_regrowth,Wispeed_regrowth,SSTA_regrowth,SSTA_DHW_regrowth,Latitude_Degrees_bleaching,Longitude_Degrees_bleaching,Turbidity_bleaching,Percent_Cover_bleaching,Date_Year_bleaching,Bleaching_Level,Percent_Bleaching,ClimSST_bleaching,Temperature_Kelvin_bleaching,Wispeed_bleaching,SSTA_bleaching,SSTA_DHW_bleaching,Regrowth_Rate,Resilience_Status
-23.433244,151.961492,Sheltered Reef Slope,0.07,,1999,35.63,0.0,302.36,301.31,296.48,2.0,0.69,1.85,4.2939,113.8261,0.1586,7.5,2016,Population,0.0,303.84,304.6,1.0,0.92,2.93,29.56363636363637,Resilient
-23.433244,151.961492,Sheltered Reef Slope,0.07,,1999,11.88,0.0,300.37,301.31,296.48,3.0,0.0,6.58,4.2939,113.8261,0.1586,18.12,2014,Population,0.0,303.65,302.0,1.0,-1.91,1.53,-66.65731125456075,Moderate
-23.433201,151.92968,Sheltered Reef Slope,0.07,,2001,36.88,0.0,300.37,301.31,296.48,3.0,0.0,6.58,4.2939,113.8261,0.1586,15.62,2014,Population,0.0,303.65,302.0,1.0,-1.91,1.53,210.43771043771042,Resilient
-23.433201,151.92968,Sheltered Reef Slope,0.07,,2001,46.88,0.0,302.3,301.34,296.54,5.0,-0.05,4.78,4.2939,113.8261,0.1586,23.12,2010,Population,0.0,303.75,303.07,1.0,-0.82,6.55,27.114967462039054,Resilient
-23.433201,151.92968,Sheltered Reef Slope,0.07,,2000,63.13,0.0,302.17,301.34,296.54,6.0,1.31,0.0,4.2939,113.8261,0.1586,5.0,2010,Population,0.0,303.75,303.07,1.0,-0.82,6.55,34.66296928327645,Resilient
-23.433201,151.92968,Sheltered Reef Slope,0.07,,2000,46.25,0.0,302.17,301.34,296.54,6.0,1.31,0.0,4.3004,118.8407,0.0876,25.62,2014,Population,0.0,302.58,302.12,3.0,0.01,1.28,-26.73847616030414,Moderate
-23.433201,151.92968,Sheltered Reef Slope,0.07,,1998,46.25,0.0,302.69,301.34,296.54,4.0,-0.87,0.0,4.3004,118.8407,0.0876,5.62,2014,Population,0.0,302.58,302.12,3.0,0.01,1.28,0.0,Moderate
-23.433201,151.92968,Sheltered Reef Slope,0.07,,1998,38.75,2.5,302.69,301.34,296.54,4.0,-0.87,0.0,4.3004,118.8407,0.0876,25.0,2017,Population,0.0,301.83,302.22,1.0,-0.18,0.0,-16.216216216216218,Moderate
-23.433201,151.92968,Sheltered Reef Slope,0.07,,1998,56.88,0.0,302.35,301.34,296.54,2.0,-1.22,2.26,4.3004,118.8407,0.0876,0.0,2017,Population,0.0,301.83,302.22,1.0,-0.18,0.0,46.78709677419355,Resilient
-23.433201,151.92968,Sheltered Reef Slope,0.07,,1999,43.13,0.0,302.35,301.34,296.54,2.0,-1.22,2.26,4.3133,118.8764,0.0733,8.12,2017,Population,0.0,301.81,303.36,1.0,1.04,0.0,-24.17369901547116,Moderate
-23.433201,151.92968,Sheltered Reef Slope,0.07,,1999,70.0,0.0,302.42,301.34,296.54,5.0,1.07,6.58,4.3133,118.8764,0.0733,0.62,2017,Population,0.0,301.81,303.36,1.0,1.04,0.0,62.30002318571759,Resilient
-23.433201,151.92968,Sheltered Reef Slope,0.07,,2002,37.5,0.0,302.42,301.34,296.54,5.0,1.07,6.58,4.3133,118.8764,0.0733,10.62,2017,Population,0.0,301.85,302.35,2.0,-0.04,0.0,-46.42857142857143,Moderate
-23.433201,151.92968,Sheltered Reef Slope,0.07,,2002,55.63,0.0,302.35,301.34,296.54,3.0,-0.52,4.47,4.3133,118.8764,0.0733,0.0,2017,Population,0.0,301.85,302.35,2.0,-0.04,0.0,48.34666666666667,Resilient
-23.432853,151.984628,Sheltered Reef Slope,0.07,,2001,41.88,0.0,302.35,301.34,296.54,3.0,-0.52,4.47,4.3161,118.8751,0.0733,8.75,2017,Population,0.0,301.81,303.36,1.0,1.04,0.0,-24.71687938162862,Moderate
-23.432853,151.984628,Sheltered Reef Slope,0.07,,2001,18.75,0.0,302.13,301.33,296.54,6.0,1.32,0.0,4.3161,118.8751,0.0733,0.0,2017,Population,0.0,301.81,303.36,1.0,1.04,0.0,-55.229226361031515,Moderate
-23.432853,151.984628,Sheltered Reef Slope,0.07,,2000,23.75,0.0,302.13,301.33,296.54,6.0,1.32,0.0,4.3161,118.8751,0.0733,20.0,2014,Population,0.0,302.48,302.13,3.0,0.14,1.16,26.66666666666666,Resilient
-23.432853,151.984628,Sheltered Reef Slope,0.07,,2000,34.38,0.63,302.13,301.33,296.54,7.0,1.03,0.0,4.3161,118.8751,0.0733,5.0,2014,Population,0.0,302.48,302.13,3.0,0.14,1.16,44.757894736842104,Resilient
-23.432853,151.984628,Sheltered Reef Slope,0.07,,2002,31.88,0.0,302.13,301.33,296.54,7.0,1.03,0.0,4.3433,113.8975,0.4293,21.25,2019,Population,0.0,304.02,302.83,2.0,-0.16,0.0,-7.271669575334505,Moderate
-23.432853,151.984628,Sheltered Reef Slope,0.07,,2002,30.0,0.0,302.51,301.4,296.29,1.0,-0.47,0.0,4.3433,113.8975,0.4293,12.5,2019,Population,0.0,304.02,302.83,2.0,-0.16,0.0,-5.8971141781681276,Moderate
-23.430772,151.950199,Sheltered Reef Slope,0.07,,1998,51.88,0.0,302.51,301.4,296.29,1.0,-0.47,0.0,4.3433,113.8975,0.4293,19.38,2010,Population,0.0,304.05,303.82,2.0,0.38,4.75,72.93333333333334,Resilient
-23.430772,151.950199,Sheltered Reef Slope,0.07,,1998,41.25,3.75,302.79,301.4,296.29,3.0,0.64,5.31,4.3433,113.8975,0.4293,6.25,2010,Population,0.0,304.05,303.82,2.0,0.38,4.75,-20.489591364687744,Moderate
-23.429535,151.994209,Reef Slope,0.07,,2001,43.75,0.63,302.79,301.4,296.29,3.0,0.64,5.31,4.3433,113.8975,0.4293,31.25,2014,Population,0.0,302.82,303.4,2.0,0.21,2.24,6.060606060606055,Resilient
-23.429535,151.994209,Reef Slope,0.07,,2001,32.5,0.63,302.51,301.42,296.6,1.0,-0.46,0.0,4.3433,113.8975,0.4293,6.25,2014,Population,0.0,302.82,303.4,2.0,0.21,2.24,-25.71428571428571,Moderate
-23.429535,151.994209,Reef Slope,0.07,,1999,40.0,0.0,302.51,301.42,296.6,1.0,-0.46,0.0,4.3433,113.8975,0.4293,15.0,2013,Population,0.0,301.25,302.75,3.0,0.09,2.34,23.076923076923084,Resilient
-23.429535,151.994209,Reef Slope,0.07,,1999,41.88,0.0,302.03,301.42,296.6,4.0,0.56,0.0,4.3433,113.8975,0.4293,5.0,2013,Population,0.0,301.25,302.75,3.0,0.09,2.34,4.700000000000015,Resilient
-23.429535,151.994209,Reef Slope,0.07,,2000,44.38,0.0,302.03,301.42,296.6,4.0,0.56,0.0,4.3433,113.8975,0.4293,10.62,2012,Population,0.0,302.66,302.74,2.0,-0.43,1.53,5.969436485195789,Resilient
-23.429535,151.994209,Reef Slope,0.07,,2000,39.38,0.63,302.03,301.42,296.6,3.0,0.36,0.0,4.3433,113.8975,0.4293,22.5,2012,Population,0.0,302.66,302.74,2.0,-0.43,1.53,-11.266336187471836,Moderate
-23.429535,151.994209,Reef Slope,0.07,,2002,6.88,2.5,302.03,301.42,296.6,3.0,0.36,0.0,4.3433,113.8975,0.4293,30.62,2011,Population,0.0,303.2,303.08,2.0,-0.55,0.0,-82.52920264093449,Moderate
-23.429535,151.994209,Reef Slope,0.07,,2002,43.13,1.25,301.84,301.42,296.6,3.0,0.46,3.86,4.3433,113.8975,0.4293,24.38,2011,Population,0.0,303.2,303.08,2.0,-0.55,0.0,526.8895348837209,Resilient
16.322196,-86.582188,Outer Reef Flat,0.03,,1998,28.75,4.38,301.84,301.42,296.6,3.0,0.46,3.86,4.3433,113.8975,0.4293,29.38,2009,Population,0.0,303.53,304.72,3.0,2.7,10.62,-33.341061905865985,Moderate
16.322196,-86.582188,Outer Reef Flat,0.03,,1998,40.63,5.63,302.26,301.34,296.54,,,,4.3433,113.8975,0.4293,0.0,2009,Population,0.0,303.53,304.72,3.0,2.7,10.62,41.3217391304348,Resilient
19.8608333,40.22815,Sheltered Reef Slope,0.06,,2002,26.25,0.63,302.26,301.34,296.54,,,,4.3433,113.8975,0.4293,29.38,2008,Population,0.0,303.18,303.44,2.0,0.26,5.0,-35.39256706866848,Moderate
19.8608333,40.22815,Sheltered Reef Slope,0.06,,2002,46.25,0.0,302.35,301.34,296.54,2.0,-1.22,2.26,4.3433,113.8975,0.4293,4.38,2008,Population,0.0,303.18,303.44,2.0,0.26,5.0,76.19047619047619,Resilient
19.8608333,40.22815,Sheltered Reef Slope,0.06,,2000,29.38,0.0,302.35,301.34,296.54,2.0,-1.22,2.26,4.3433,113.8975,0.4293,19.38,2018,Population,0.0,303.2,304.71,2.0,1.47,1.19,-36.47567567567568,Moderate
19.8608333,40.22815,Sheltered Reef Slope,0.06,,2000,71.25,0.0,301.27,301.34,296.54,2.0,0.55,1.04,4.3433,113.8975,0.4293,3.12,2018,Population,0.0,303.2,304.71,2.0,1.47,1.19,142.5119128658952,Resilient
19.8984667,40.1513333,Sheltered Reef Slope,0.05,,2001,43.75,0.0,301.27,301.34,296.54,2.0,0.55,1.04,4.4447,118.7551,0.0925,10.0,2017,Population,0.0,301.84,301.57,1.0,-0.72,0.0,-38.59649122807017,Moderate
19.8984667,40.1513333,Sheltered Reef Slope,0.05,,2001,72.5,0.63,302.3,301.34,296.54,5.0,-0.05,4.78,4.4447,118.7551,0.0925,0.0,2017,Population,0.0,301.84,301.57,1.0,-0.72,0.0,65.71428571428572,Resilient
19.8984667,40.1513333,Sheltered Reef Slope,0.05,,2000,57.5,0.0,302.69,301.34,296.54,4.0,-0.87,0.0,4.4447,118.7551,0.0925,19.38,2014,Population,0.0,302.54,302.11,3.0,0.19,1.42,-20.68965517241379,Moderate
19.8984667,40.1513333,Sheltered Reef Slope,0.05,,2000,45.63,0.0,302.69,301.34,296.54,4.0,-0.87,0.0,4.4447,118.7551,0.0925,0.0,2014,Population,0.0,302.54,302.11,3.0,0.19,1.42,-20.643478260869564,Moderate
19.8984667,40.1513333,Sheltered Reef Slope,0.05,,2002,33.75,0.0,300.08,301.35,296.92,4.0,0.96,4.48,4.4459,118.7678,0.0925,3.75,2017,Population,0.0,301.84,301.57,1.0,-0.72,0.0,-26.035502958579883,Moderate
19.8984667,40.1513333,Sheltered Reef Slope,0.05,,2002,60.63,1.25,300.08,301.35,296.92,4.0,0.96,4.48,4.4459,118.7678,0.0925,0.0,2017,Population,0.0,301.84,301.57,1.0,-0.72,0.0,79.64444444444445,Resilient
19.8984667,40.1513333,Sheltered Reef Slope,0.05,,1999,10.63,0.0,300.38,301.35,296.92,4.0,0.1,2.77,4.4734,118.946,0.1328,17.5,2017,Population,0.0,301.84,301.81,1.0,-0.61,1.0,-82.46742536698004,Moderate
19.8984667,40.1513333,Sheltered Reef Slope,0.05,,1999,46.88,0.0,300.38,301.35,296.92,4.0,0.1,2.77,4.4734,118.946,0.1328,0.62,2017,Population,0.0,301.84,301.81,1.0,-0.61,1.0,341.0159924741298,Resilient
19.9553833,40.1542833,Back Reef Slope,0.06,,2001,15.63,0.0,300.38,301.35,296.92,3.0,0.17,3.66,4.4734,118.946,0.1328,26.25,2014,Population,0.0,302.59,301.33,3.0,-0.54,2.55,-66.65955631399318,Moderate
19.9553833,40.1542833,Back Reef Slope,0.06,,2002,35.63,0.0,300.38,301.35,296.92,3.0,0.17,3.66,4.4734,118.946,0.1328,1.25,2014,Population,0.0,302.59,301.33,3.0,-0.54,2.55,127.95905310300704,Resilient
19.9553833,40.1542833,Back Reef Slope,0.06,,1998,51.88,0.0,301.27,301.34,296.54,5.0,0.16,3.68,4.5042,118.9417,0.0678,21.88,2019,Population,0.0,301.86,302.47,1.0,0.49,1.74,45.60763401627841,Resilient
19.9553833,40.1542833,Back Reef Slope,0.06,,1998,40.0,0.0,301.27,301.34,296.54,5.0,0.16,3.68,4.5042,118.9417,0.0678,6.25,2019,Population,0.0,301.86,302.47,1.0,0.49,1.74,-22.898997686969935,Moderate
19.9553833,40.1542833,Back Reef Slope,0.06,,2000,71.88,1.25,302.17,301.34,296.54,6.0,1.31,0.0,4.5042,118.9417,0.0678,51.88,2013,Population,0.0,301.9,302.81,2.0,0.36,1.37,79.69999999999999,Resilient
19.9553833,40.1542833,Back Reef Slope,0.06,,2003,42.5,0.0,302.17,301.34,296.54,6.0,1.31,0.0,4.5042,118.9417,0.0678,6.25,2013,Population,0.0,301.9,302.81,2.0,0.36,1.37,-40.87367835281024,Moderate
19.9553833,40.1542833,Back Reef Slope,0.06,,1999,59.38,1.25,302.01,301.34,296.54,3.0,0.66,6.14,4.5042,118.9417,0.0678,44.38,2016,Population,0.0,301.9,303.34,2.0,0.86,5.3,39.717647058823545,Resilient
20.1230333,40.2116167,Back Reef Slope,0.09,,2001,62.5,0.0,302.01,301.34,296.54,3.0,0.66,6.14,4.5042,118.9417,0.0678,13.75,2016,Population,0.0,301.9,303.34,2.0,0.86,5.3,5.2542943752105,Resilient
20.1230333,40.2116167,Back Reef Slope,0.09,,2002,68.13,1.88,302.18,301.34,296.54,3.0,1.14,6.1,4.5042,118.9417,0.0678,58.12,2014,Population,0.0,301.83,301.45,2.0,-0.53,3.46,9.007999999999994,Resilient
20.1230333,40.2116167,Back Reef Slope,0.09,,2000,54.38,0.0,302.18,301.34,296.54,3.0,1.14,6.1,4.5042,118.9417,0.0678,6.88,2014,Population,0.0,301.83,301.45,2.0,-0.53,3.46,-20.1820049904594,Moderate
20.1230333,40.2116167,Back Reef Slope,0.09,,2003,47.5,0.0,302.35,301.34,296.54,2.0,-1.22,2.26,4.5042,118.9417,0.0678,18.12,2017,Population,0.0,301.91,303.02,2.0,1.13,2.38,-12.651710187568966,Moderate
20.1230333,40.2116167,Back Reef Slope,0.09,,1999,41.88,0.0,302.35,301.34,296.54,2.0,-1.22,2.26,4.5042,118.9417,0.0678,13.75,2017,Population,0.0,301.91,303.02,2.0,1.13,2.38,-11.831578947368415,Moderate
20.1406667,40.0930333,Sheltered Reef Slope,0.07,,2008,82.5,0.63,300.38,301.35,296.92,4.0,0.99,0.0,4.5042,118.9417,0.0678,10.62,2018,Population,0.0,302.07,300.91,2.0,-0.87,2.38,96.99140401146131,Resilient
20.1406667,40.0930333,Sheltered Reef Slope,0.07,,2009,69.38,0.0,300.38,301.35,296.92,4.0,0.99,0.0,4.5042,118.9417,0.0678,22.5,2018,Population,0.0,302.07,300.91,2.0,-0.87,2.38,-15.903030303030308,Moderate
20.1406667,40.0930333,Sheltered Reef Slope,0.07,,2009,79.38,0.63,301.28,301.35,296.92,1.0,1.29,1.48,4.5042,118.9417,0.0678,47.5,2015,Population,0.0,301.85,301.07,2.0,-1.31,2.79,14.413375612568458,Resilient
20.1406667,40.0930333,Sheltered Reef Slope,0.07,,2009,62.5,0.0,301.28,301.35,296.92,1.0,1.29,1.48,4.5042,118.9417,0.0678,15.0,2015,Population,0.0,301.85,301.07,2.0,-1.31,2.79,-21.264802217183167,Moderate
20.1406667,40.0930333,Sheltered Reef Slope,0.07,,2009,73.75,0.0,299.8,301.35,296.92,5.0,0.24,3.66,4.5211,118.8048,0.1644,16.88,2017,Population,0.0,301.8,302.04,1.0,-0.34,0.0,17.999999999999993,Resilient
20.1732667,40.1613167,Deep Lagoon,0.07,,2009,68.75,0.0,299.8,301.35,296.92,5.0,0.24,3.66,4.5211,118.8048,0.1644,0.62,2017,Population,0.0,301.8,302.04,1.0,-0.34,0.0,-6.779661016949157,Moderate
20.1732667,40.1613167,Deep Lagoon,0.07,,2009,60.0,0.0,302.13,301.35,296.92,5.0,1.18,6.57,4.5211,118.8048,0.1644,35.62,2014,Population,0.0,302.56,301.64,3.0,-0.23,1.24,-12.727272727272732,Moderate
20.1732667,40.1613167,Deep Lagoon,0.07,,2008,67.5,0.0,302.13,301.35,296.92,5.0,1.18,6.57,4.5211,118.8048,0.1644,3.12,2014,Population,0.0,302.56,301.64,3.0,-0.23,1.24,12.5,Resilient
20.1732667,40.1613167,Deep Lagoon,0.07,,2008,70.0,4.38,302.32,301.35,296.92,5.0,0.09,5.56,4.5454,118.8258,0.0774,9.38,2017,Population,0.0,301.79,301.99,2.0,-0.37,1.2,3.703703703703698,Resilient
21.7091667,39.0831667,Outer Reef Flat,0.05,,2009,83.13,0.0,302.32,301.35,296.92,5.0,-1.13,0.0,4.5454,118.8258,0.0774,0.0,2017,Population,0.0,301.79,301.99,2.0,-0.37,1.2,18.75714285714285,Resilient
21.7091667,39.0831667,Outer Reef Flat,0.05,,2009,71.25,5.63,302.32,301.35,296.92,5.0,-1.13,0.0,4.5454,118.8258,0.0774,23.75,2014,Population,0.0,302.62,301.65,3.0,-0.21,1.6,-14.290869722121968,Moderate
21.7091667,39.0831667,Outer Reef Flat,0.05,,2008,59.38,3.75,302.32,301.35,296.92,5.0,0.09,5.56,4.5454,118.8258,0.0774,0.0,2014,Population,0.0,302.62,301.65,3.0,-0.21,1.6,-16.659649122807018,Moderate
21.7091667,39.0831667,Outer Reef Flat,0.05,,2009,62.5,1.88,302.39,301.35,296.92,3.0,-0.59,2.82,4.5493,118.9292,0.07,39.38,2014,Population,0.0,302.53,302.2,3.0,0.4,2.83,5.2542943752105,Resilient
22.0772217,38.7744167,Reef Slope,0.05,,2008,63.75,2.5,302.39,301.35,296.92,3.0,-0.59,2.82,4.5493,118.9292,0.07,0.0,2014,Population,0.0,302.53,302.2,3.0,0.4,2.83,2.0000000000000018,Resilient
22.0772217,38.7744167,Reef Slope,0.05,,2009,58.13,0.0,301.26,301.33,296.54,1.0,0.38,2.55,4.5493,118.9292,0.07,23.75,2017,Population,0.0,301.86,302.25,1.0,-0.15,1.12,-8.815686274509805,Moderate
22.0772217,38.7744167,Reef Slope,0.05,,2009,43.75,0.0,301.26,301.33,296.54,1.0,0.38,2.55,4.5493,118.9292,0.07,5.62,2017,Population,0.0,301.86,302.25,1.0,-0.15,1.12,-24.737656975744027,Moderate
22.0772217,38.7744167,Reef Slope,0.05,,2008,40.63,0.0,302.63,301.33,296.54,3.0,0.56,9.13,4.556,118.9271,0.07,43.12,2019,Population,0.0,301.86,302.52,1.0,0.54,2.09,-7.131428571428566,Moderate
22.0772217,38.7744167,Reef Slope,0.05,,2009,48.75,0.63,302.63,301.33,296.54,3.0,0.56,9.13,4.556,118.9271,0.07,1.25,2019,Population,0.0,301.86,302.52,1.0,0.54,2.09,19.98523258675855,Resilient
22.0772217,38.7744167,Reef Slope,0.05,,2008,53.13,0.0,302.42,301.33,296.54,2.0,1.03,1.86,4.556,118.9271,0.07,53.12,2017,Population,0.0,301.94,302.55,2.0,0.65,2.4,8.984615384615392,Resilient
22.1118833,38.8411167,Reef Slope,0.05,,2006,45.63,0.0,302.42,301.33,296.54,2.0,1.03,1.86,4.556,118.9271,0.07,0.0,2017,Population,0.0,301.94,302.55,2.0,0.65,2.4,-14.11631846414455,Moderate
22.1118833,38.8411167,Reef Slope,0.05,,2006,66.88,0.0,301.31,301.4,296.54,1.0,0.68,2.35,4.556,118.9271,0.07,50.62,2013,Population,0.0,301.91,302.42,2.0,0.0,1.58,46.57023887793117,Resilient
22.1118833,38.8411167,Reef Slope,0.05,,2005,57.5,0.0,301.31,301.4,296.54,1.0,0.68,2.35,4.556,118.9271,0.07,0.0,2013,Population,0.0,301.91,302.42,2.0,0.0,1.58,-14.02511961722488,Moderate
22.1118833,38.8411167,Reef Slope,0.05,,2005,64.38,0.0,299.8,301.4,296.54,5.0,-0.02,5.05,4.556,118.9271,0.07,49.38,2016,Population,0.0,301.91,303.26,2.0,0.8,6.72,11.96521739130434,Resilient
22.16525,38.9390833,Sheltered Reef Slope,0.09,,2007,50.63,0.0,299.8,301.4,296.54,5.0,-0.02,5.05,4.556,118.9271,0.07,0.62,2016,Population,0.0,301.91,303.26,2.0,0.8,6.72,-21.357564461012725,Moderate
22.16525,38.9390833,Sheltered Reef Slope,0.09,,2007,41.25,0.0,302.21,301.4,296.54,6.0,1.2,0.0,4.556,118.9271,0.07,47.5,2014,Population,0.0,301.82,303.29,1.0,1.11,4.09,-18.526565277503458,Moderate
22.16525,38.9390833,Sheltered Reef Slope,0.09,,2006,51.25,0.0,302.21,301.4,296.54,6.0,1.2,0.0,4.556,118.9271,0.07,1.25,2014,Population,0.0,301.82,303.29,1.0,1.11,4.09,24.242424242424242,Resilient
22.16525,38.9390833,Sheltered Reef Slope,0.09,,2006,67.5,0.63,302.69,301.4,296.54,5.0,-1.47,1.54,4.556,118.9271,0.07,50.62,2018,Population,0.0,302.07,301.01,2.0,-0.78,2.51,31.70731707317074,Resilient
22.2020333,38.99995,Back Reef Slope,0.11,,1997,40.0,0.63,302.69,301.4,296.54,5.0,-1.47,1.54,4.556,118.9271,0.07,1.25,2018,Population,0.0,302.07,301.01,2.0,-0.78,2.51,-40.74074074074075,Moderate
22.2020333,38.99995,Back Reef Slope,0.11,,1997,76.25,0.0,302.35,301.4,296.54,5.0,0.03,3.85,4.556,118.9271,0.07,45.62,2015,Population,0.0,301.86,301.54,2.0,-0.82,2.24,90.625,Resilient
22.2020333,38.99995,Back Reef Slope,0.11,,1999,54.38,0.0,302.35,301.4,296.54,5.0,0.03,3.85,4.556,118.9271,0.07,0.0,2015,Population,0.0,301.86,301.54,2.0,-0.82,2.24,-28.681967213114756,Moderate
22.2329,39.0295667,Back Reef Slope,0.12,,1997,72.5,0.0,300.71,301.4,296.54,2.0,0.28,2.77,4.5586,118.615,0.113,46.88,2017,Population,0.0,302.16,302.39,1.0,-0.38,3.84,33.32107392423684,Resilient
22.2329,39.0295667,Back Reef Slope,0.12,,1997,37.5,0.0,300.71,301.4,296.54,2.0,0.28,2.77,4.5586,118.615,0.113,0.0,2017,Population,0.0,302.16,302.39,1.0,-0.38,3.84,-48.275862068965516,Moderate
22.2329,39.0295667,Back Reef Slope,0.12,,2001,69.38,1.25,302.51,301.4,296.54,5.0,-1.99,0.0,4.5587,118.5545,0.0995,16.25,2017,Population,0.0,302.24,303.57,1.0,0.89,3.46,85.01333333333332,Resilient
22.2329,39.0295667,Back Reef Slope,0.12,,2001,65.63,0.0,302.51,301.4,296.54,5.0,-1.99,0.0,4.5587,118.5545,0.0995,0.0,2017,Population,0.0,302.24,303.57,1.0,0.89,3.46,-5.405015854713168,Moderate
22.2517167,38.9564333,Sheltered Reef Slope,0.09,,2001,29.38,0.0,302.47,301.4,296.54,3.0,-0.88,3.97,4.5702,118.9569,0.07,15.62,2019,Population,0.0,301.88,301.96,1.0,0.01,1.89,-55.23388694194728,Moderate
22.2517167,38.9564333,Sheltered Reef Slope,0.09,,2001,29.38,0.0,302.47,301.4,296.54,3.0,-0.88,3.97,4.5702,118.9569,0.07,0.62,2019,Population,0.0,301.88,301.96,1.0,0.01,1.89,0.0,Moderate
22.2517167,38.9564333,Sheltered Reef Slope,0.09,,1999,28.13,0.0,302.7,301.4,296.54,4.0,-1.13,0.0,4.5702,118.9569,0.07,7.5,2018,Population,0.0,302.11,301.1,2.0,-0.68,2.49,-4.254594962559565,Moderate
22.2517167,38.9564333,Sheltered Reef Slope,0.09,,1999,28.75,0.0,302.7,301.4,296.54,4.0,-1.13,0.0,4.5702,118.9569,0.07,1.25,2018,Population,0.0,302.11,301.1,2.0,-0.68,2.49,2.204052612868823,Resilient
22.2747833,39.0496667,Back Reef Slope,0.08,,2006,34.38,2.5,302.5,301.4,296.54,5.0,1.36,7.73,4.5702,118.9569,0.07,16.25,2013,Population,0.0,301.86,302.68,2.0,0.26,1.53,19.582608695652183,Resilient
22.2747833,39.0496667,Back Reef Slope,0.08,,2006,57.5,0.0,300.18,301.92,297.77,5.0,-0.37,1.14,4.5702,118.9569,0.07,0.0,2013,Population,0.0,301.86,302.68,2.0,0.26,1.53,67.2484002326934,Resilient
22.2747833,39.0496667,Back Reef Slope,0.08,,2007,27.5,5.63,300.18,301.92,297.77,5.0,-0.37,1.14,4.5702,118.9569,0.07,12.5,2014,Population,0.0,301.75,303.11,2.0,0.97,0.0,-52.17391304347826,Moderate
22.2747833,39.0496667,Back Reef Slope,0.08,,2007,43.13,11.88,300.18,301.92,297.77,5.0,-0.37,1.14,4.5702,118.9569,0.07,1.88,2014,Population,0.0,301.75,303.11,2.0,0.97,0.0,56.83636363636364,Resilient
22.2747833,39.0496667,Back Reef Slope,0.08,,2010,21.25,1.25,300.18,301.92,297.77,5.0,-0.37,1.14,4.5702,118.9569,0.07,13.12,2015,Population,0.0,301.8,300.86,2.0,-1.49,1.07,-50.73035010433573,Moderate
22.2747833,39.0496667,Back Reef Slope,0.08,,2010,58.13,0.0,262.15,300.1925,296.7775,7.0,0.44875,1.09375,4.5702,118.9569,0.07,0.0,2015,Population,0.0,301.8,300.86,2.0,-1.49,1.07,173.5529411764706,Resilient
22.2747833,39.0496667,Back Reef Slope,0.08,,2009,53.13,8.75,262.15,300.1925,296.7775,5.0,0.065,1.55625,4.5702,118.9569,0.07,14.38,2016,Population,0.0,301.86,303.23,2.0,0.77,9.15,-8.601410631343542,Moderate
22.2747833,39.0496667,Back Reef Slope,0.08,,2009,28.13,13.13,262.15,300.1925,296.7775,8.0,0.3625,1.6,4.5702,118.9569,0.07,0.0,2016,Population,0.0,301.86,303.23,2.0,0.77,9.15,-47.054394880481844,Moderate
22.3417667,38.8519667,Reef Slope,0.05,,2006,7.5,0.0,302.69,302.59,299.57,5.0,0.72,0.0,4.5702,118.9569,0.07,10.62,2017,Population,0.0,301.88,302.49,2.0,0.64,0.0,-73.33807323142551,Moderate
22.3417667,38.8519667,Reef Slope,0.05,,2006,11.88,0.0,302.77,302.59,299.57,5.0,-0.14,0.0,4.5702,118.9569,0.07,0.62,2017,Population,0.0,301.88,302.49,2.0,0.64,0.0,58.400000000000006,Resilient
22.3417667,38.8519667,Reef Slope,0.05,,2007,46.25,0.0,302.77,302.59,299.57,5.0,-0.14,0.0,4.5792,118.9203,0.07,12.5,2014,Population,0.0,301.82,303.29,1.0,1.11,4.09,289.30976430976426,Resilient
22.3417667,38.8519667,Reef Slope,0.05,,2007,33.13,0.0,262.15,303.1466667,298.82,2.0,1.303333333,0.0,4.5792,118.9203,0.07,0.0,2014,Population,0.0,301.82,303.29,1.0,1.11,4.09,-28.367567567567566,Moderate
22.3417667,38.8519667,Reef Slope,0.05,,2009,35.63,1.25,262.15,303.1466667,298.82,2.0,1.303333333,0.0,4.5792,118.9203,0.07,16.25,2017,Population,0.0,301.86,302.25,1.0,-0.15,1.12,7.546030787805624,Resilient
22.3417667,38.8519667,Reef Slope,0.05,,2009,46.88,0.0,262.15,303.1466667,298.82,2.0,-0.456666667,0.0,4.5792,118.9203,0.07,0.62,2017,Population,0.0,301.86,302.25,1.0,-0.15,1.12,31.574515857423524,Resilient
22.3417667,38.8519667,Reef Slope,0.05,,2010,43.75,0.63,262.15,303.1466667,298.82,2.0,-0.456666667,0.0,4.5793,118.9402,0.07,18.12,2019,Population,0.0,301.86,302.52,1.0,0.54,2.09,-6.676621160409557,Moderate
22.3417667,38.8519667,Reef Slope,0.05,,2010,48.75,0.0,262.15,303.09,299.435,2.0,-0.298333333,1.44,4.5793,118.9402,0.07,0.0,2019,Population,0.0,301.86,302.52,1.0,0.54,2.09,11.428571428571432,Resilient
